user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At
norway22118,Inheritance,Coding,inheritance_2,1,1,1,1,2023-04-05 20:28:17.172,2023-04-05 20:29:07.034
norway22119,Objects and Classes,Challenges,PointTester2,1,4,0.25,"0,0,0,1",2023-03-26 07:28:38.332,2023-03-26 07:39:06.822
norway22119,Objects and Classes,Challenges,TVTester2,1,7,0.14,"0,0,0,0,0,0,1",2023-03-26 07:31:47.565,2023-03-26 07:35:48.174
norway22119,Objects and Classes,Challenges,Transactions2,1,1,1,1,2023-03-26 07:26:36.746,2023-03-26 07:37:56.33
norway22119,Objects and Classes,Coding,object_classes_1,1,5,0.2,"0,0,0,0,1",2023-03-24 06:48:55.901,#N/A
norway22119,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",2023-03-24 06:52:57.798,2023-03-24 06:57:31.881
norway22119,Objects and Classes,Coding,object_classes_3,1,2,0.5,"0,1",2023-03-24 06:57:37.697,2023-03-24 06:59:40.608
norway22119,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,0,9,0,"0,0,0,0,0,0,0,0,0",2023-03-26 06:59:04.456,#N/A
norway22119,Exception handling,Challenges,JCheckAge2,1,1,1,1,2023-04-04 07:56:30.423,2023-04-04 07:58:14.944
norway22119,File processing,Challenges,JWorkHours2,1,1,1,1,2023-04-04 07:52:04.948,2023-04-04 07:53:25.328
norway22119,File processing,Challenges,JInputStat2,1,1,1,1,2023-04-04 07:53:26.373,2023-04-04 07:55:45.065
norway22119,Inheritance,Challenges,AnimalTester2,1,1,1,1,2023-04-04 07:59:50.079,2023-04-04 08:00:55.821
norway22119,Inheritance,Challenges,InheritancePointTester2,1,4,0.25,"0,0,0,1",2023-04-04 08:00:55.36,2023-04-04 08:03:00.526
norway22119,Inheritance,Coding,inheritance_1,1,12,0.08,"0,0,0,0,0,0,0,0,0,0,0,1",2023-03-24 07:02:43.514,2023-03-26 06:41:22.787
norway22119,Inheritance,Coding,inheritance_2,1,5,0.6,"0,0,1,1,1",2023-03-24 10:21:20.956,2023-03-26 06:48:27.034
norway22120,Variables and Operations,Challenges,FahrenheitToCelsius,1,3,0.33,"0,0,1",2023-03-20 10:32:12.315,2023-03-20 10:33:24.794
norway22120,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",2023-03-20 10:33:31.333,2023-03-20 10:37:40.56
norway22120,Variables and Operations,Challenges,VendingMachine2,1,4,0.25,"0,0,0,1",2023-03-20 10:37:41.961,2023-03-20 10:41:13.154
norway22120,Variables and Operations,Coding,second_in_days,1,5,0.4,"0,0,0,1,1",2023-03-20 10:44:06.174,2023-03-20 10:50:21.485
norway22120,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,2023-03-20 10:47:59.738,2023-03-20 10:51:58.55
norway22120,Variables and Operations,Coding,compute_average,1,1,1,1,2023-03-20 10:50:26.267,2023-03-20 10:51:27.793
norway22120,Boolean Expressions,Challenges,JThreeBoolean2,1,1,1,1,2023-03-20 10:42:19.979,2023-03-20 10:42:38.194
norway22120,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-20 10:41:56.521,2023-03-20 10:42:15.737
norway22120,If-Else,Challenges,JIfElseIfGrade2,1,3,0.33,"0,0,1",2023-03-20 10:57:18.521,2023-03-20 10:58:39.586
norway22120,If-Else,Challenges,JNestedIfTemperature2,1,3,0.33,"0,0,1",2023-03-20 10:56:44.374,2023-03-20 10:57:19.525
norway22120,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-20 10:56:29.061,2023-03-20 10:56:44.005
norway22120,If-Else,Coding,sortaSum,1,1,1,1,2023-03-20 10:58:50.216,2023-03-20 11:01:01.16
norway22120,If-Else,Coding,twoAsOne,1,1,1,1,2023-03-20 11:00:13.135,2023-03-20 11:01:27.449
norway22120,Objects and Classes,Coding,object_classes_1,1,6,0.17,"0,0,0,0,0,1",2023-03-20 11:02:03.843,2023-03-30 09:15:54.947
norway22120,Objects and Classes,Coding,object_classes_2,1,3,0.67,"2000,1,1",2023-03-20 11:05:15.682,2023-03-30 09:16:41.169
norway22120,Objects and Classes,Coding,object_classes_3,1,2,0.5,"0,1",2023-03-30 09:17:27.059,2023-04-03 13:19:38.424
norway22120,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",2023-03-30 09:24:34.601,2023-04-03 13:17:54.787
norway22120,ArrayLists,Coding,array_lst_1,1,1,1,1,2023-04-03 13:06:46.868,2023-04-03 13:08:29.492
norway22121,Variables and Operations,Challenges,PythagoreanTheorem2,1,4,0.25,"0,0,0,1",2023-03-18 21:02:11.324,2023-03-18 22:10:00.976
norway22121,Variables and Operations,Coding,second_in_days,0,4,0,"0,0,0,0",2023-03-18 20:19:55.483,#N/A
norway22121,Strings,Coding,first_half,0,1,0,0,2023-03-19 22:17:54.753,#N/A
norway22121,Strings,Coding,non_start,0,1,0,0,2023-03-19 23:09:31.502,#N/A
norway22121,Strings,Coding,make_out_word,0,1,0,0,2023-03-20 03:04:06.215,#N/A
norway22121,Boolean Expressions,Challenges,JPhoneAge2,1,5,0.2,"0,0,0,0,1",2023-03-20 02:27:04.063,2023-03-20 02:29:52.032
norway22121,Boolean Expressions,Coding,love6,0,5,0,"0,0,0,0,0",2023-03-19 22:01:39.196,#N/A
norway22121,Boolean Expressions,Coding,is_special,0,6,0,"0,0,0,0,0,0",2023-03-19 22:08:55.123,#N/A
norway22121,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-20 02:11:53.43,2023-03-20 02:13:58.594
norway22121,If-Else,Challenges,JIfElseWages2,1,2,0.5,"0,1",2023-03-20 02:13:59.549,2023-03-20 02:22:40.79
norway22121,If-Else,Challenges,JNestedIfMaxOfThree,1,2,0.5,"0,1",2023-03-20 02:25:08.361,2023-03-20 02:26:56.482
norway22121,If-Else,Coding,sortaSum,1,3,0.33,"0,1,0",2023-03-19 23:10:57.189,2023-03-19 23:12:14.602
norway22121,If-Else,Coding,greenTicket,1,5,0.2,"1,0,0,0,0",2023-03-19 23:29:01.668,2023-03-19 23:31:21.822
norway22121,If-Else,Coding,without2,1,4,0.25,"1,0,0,0",2023-03-19 23:23:03.842,#N/A
norway22121,If-Else,Coding,in1To10,1,5,0.2,"0,1,0,0,0",2023-03-20 02:30:08.701,2023-03-20 02:32:14.714
norway22121,While Loops,Coding,while1_coding,0,1,0,0,2023-03-19 22:15:31.377,#N/A
norway22121,While Loops,Coding,while2_coding,0,1,0,0,2023-03-19 23:02:43.875,#N/A
norway22121,For Loops,Coding,for1_coding,0,7,0,"0,0,0,0,0,0,0",2023-03-19 23:03:43.29,#N/A
norway22121,For Loops,Coding,for2_coding,0,5,0,"0,0,0,0,0",2023-03-20 03:01:09.119,#N/A
norway22121,Objects and Classes,Coding,object_classes_1,1,2,0.5,"0,1",2023-03-20 03:48:36.717,2023-03-20 03:51:20.852
norway22121,Objects and Classes,Coding,object_classes_2,1,3,0.33,"1,0,0",2023-03-20 03:51:24.122,2023-03-20 03:53:24.939
norway22121,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,5,0.2,"0,0,0,0,1",2023-03-20 03:28:41.076,2023-03-20 03:30:12.428
norway22121,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-20 03:35:12.023,2023-03-20 03:37:42.473
norway22121,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,2,0.5,"0,1",2023-03-20 03:37:43.218,2023-03-20 03:46:14.636
norway22121,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,5,0.2,"1,0,0,0,0",2023-03-20 03:05:41.229,2023-03-20 03:07:17.982
norway22121,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,5,0.2,"1,0,0,0,0",2023-03-20 03:07:19.752,2023-03-20 03:09:31.957
norway22121,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,3,0.33,"1,0,0",2023-03-20 03:46:23.46,2023-03-20 03:48:02.96
norway22121,ArrayLists,Coding,array_lst_1,1,4,0.25,"1,0,0,0",2023-03-20 03:55:33.552,2023-03-20 03:56:48.419
norway22121,Inheritance,Coding,inheritance_1,1,12,0.08,"1,0,0,0,0,0,0,0,0,0,0,0",2023-03-20 03:53:44.509,2023-03-20 03:55:19.116
norway22125,Variables and Operations,Challenges,JDecInc2,1,4,0.25,"0,0,0,1",2023-03-28 11:39:12.918,2023-03-28 11:40:28.548
norway22125,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-03-29 13:06:17.5,2023-03-29 13:07:00.742
norway22125,Variables and Operations,Challenges,FahrenheitToCelsius,1,4,0.25,"0,0,0,1",2023-03-28 11:43:48.116,2023-03-29 13:11:08.111
norway22125,Variables and Operations,Challenges,DisplayTime2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:11:12.017,2023-03-29 13:12:06.03
norway22125,Variables and Operations,Challenges,VendingMachine2,1,12,0.08,"0,0,0,0,0,0,0,0,0,0,0,1",2023-03-28 11:41:11.35,2023-03-28 11:43:33.318
norway22125,Variables and Operations,Challenges,BmiCalculator2,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-03-29 13:07:04.339,2023-03-29 13:08:43.662
norway22125,Variables and Operations,Challenges,PythagoreanTheorem2,1,4,0.25,"0,0,0,1",2023-03-28 11:40:32.34,2023-03-28 11:41:09.85
norway22125,Variables and Operations,Coding,second_in_days,1,1,1,1,2023-03-29 13:12:23.407,2023-03-29 13:15:15.945
norway22125,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,2023-03-29 13:15:25.657,2023-03-29 13:16:00.469
norway22125,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-29 13:17:48.969,2023-03-29 13:18:27.884
norway22125,Variables and Operations,Coding,percentage_correctness,1,1,1,1,2023-03-29 13:16:11.225,2023-03-29 13:16:57.405
norway22125,Variables and Operations,Coding,compute_average,1,1,1,1,2023-03-29 13:17:03.959,2023-03-29 13:17:48.932
norway22125,While Loops,Challenges,JLargestDivisor,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:39:57.413,2023-03-29 13:41:00.326
norway22125,While Loops,Challenges,JInput2,1,3,0.33,"0,0,1",2023-03-29 13:41:01.178,2023-03-29 13:41:14.714
norway22125,While Loops,Challenges,JAverageEvenNums,1,3,0.33,"0,0,1",2023-03-29 13:42:04.44,2023-03-29 13:42:17.933
norway22125,While Loops,Challenges,JWinPercentageWonEqual,0,7,0,"0,0,0,0,0,0,0",2023-03-29 13:41:17.147,#N/A
norway22125,While Loops,Coding,while1_coding,1,1,1,1,2023-03-29 13:42:29.287,2023-03-29 13:43:05.053
norway22125,While Loops,Coding,while2_coding,1,1,1,1,2023-03-29 13:43:06.614,2023-03-29 13:43:18.694
norway22125,Objects and Classes,Coding,object_classes_1,1,38,0.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-03-29 13:44:09.519,2023-03-29 14:34:39.222
norway22125,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",2023-03-29 13:45:45.376,2023-03-29 13:47:00.256
norway22125,Objects and Classes,Coding,object_classes_3,0,13,0,"0,0,0,0,0,0,0,0,0,0,0,0,0",2023-03-29 13:48:10.229,#N/A
norway22125,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",2023-03-29 13:47:00.621,2023-03-29 14:12:12.032
norway22125,Arrays,Challenges,JArrayBasic2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:32:52.74,2023-03-29 13:33:22.677
norway22125,Arrays,Challenges,JArrayBasic3,1,5,0.2,"0,0,0,0,1",2023-03-29 13:33:25.58,2023-03-29 13:34:40.77
norway22125,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-29 13:34:50.95,2023-03-29 13:35:01.372
norway22125,Arrays,Coding,arrays_1,1,1,1,1,2023-03-29 13:35:23.521,2023-03-29 13:35:51.047
norway22125,Arrays,Coding,arrays_3,0,2,0,0,2023-03-29 13:36:50.71,#N/A
norway22125,Arrays,Coding,array_4,0,1,0,0,2023-03-29 13:37:34.789,#N/A
norway22125,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,5,0.2,"0,0,0,0,1",2023-03-29 13:21:23.255,2023-03-29 13:21:55.388
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,8,0.12,"0,0,0,0,0,0,0,1",2023-03-29 13:22:13.928,2023-03-29 13:25:38.119
norway22125,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,2,0.5,"0,1",2023-03-29 13:21:55.524,2023-03-29 13:22:14.455
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,3,0.33,"0,0,1",2023-03-29 13:25:54.646,2023-03-29 13:54:37.864
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,5,0,"0,0,0,0,0",2023-03-29 13:52:29.558,#N/A
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,2023-03-29 13:52:07.738,2023-03-29 13:52:29.076
norway22126,Variables and Operations,Challenges,JDecInc2,1,4,0.5,"0,1,0,1",2023-03-17 12:24:23.352,#N/A
norway22126,Variables and Operations,Challenges,JDecInc3,1,4,0.25,"0,0,0,1",2023-03-17 12:38:42.359,2023-03-17 12:41:30.712
norway22126,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-04-05 14:45:59.601,2023-04-05 14:47:38.715
norway22126,Variables and Operations,Coding,second_in_days,1,1,1,1,2023-03-17 12:32:48.324,2023-03-17 12:34:29.842
norway22126,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,2023-03-17 12:34:35.13,2023-03-17 12:35:25.746
norway22126,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-17 12:35:44.084,2023-03-17 12:36:58.258
norway22126,Variables and Operations,Coding,percentage_correctness,1,1,1,1,2023-03-17 13:18:47.763,2023-03-17 13:19:23.963
norway22126,Variables and Operations,Coding,compute_average,1,1,1,1,2023-03-17 13:19:24.569,2023-03-17 13:20:38.276
norway22126,Strings,Challenges,Initials2,1,2,0.5,"0,1",2023-03-17 12:41:52.061,2023-03-17 12:44:04.358
norway22126,Strings,Challenges,Initials3,1,1,1,1,2023-03-17 12:44:06.958,2023-03-17 12:46:11.543
norway22126,Strings,Challenges,StringAddition2,1,3,0.33,"0,0,1",2023-03-17 12:46:51.538,2023-03-17 12:49:33.842
norway22126,Strings,Coding,first_half,1,1,1,1,2023-03-17 13:21:04.727,2023-03-17 13:22:06.076
norway22126,Strings,Coding,non_start,1,1,1,1,2023-03-17 13:22:17.323,2023-03-17 13:23:02.568
norway22126,Strings,Coding,make_out_word,1,1,1,1,2023-03-17 12:46:25.722,2023-03-17 13:23:55.649
norway22126,Strings,Coding,repeat_last_char,1,1,1,1,2023-03-17 13:25:52.109,2023-04-03 13:54:35.795
norway22126,Strings,Coding,first_last_swap,1,1,1,1,2023-03-17 13:47:09.779,2023-04-05 17:14:54.81
norway22126,Strings,Coding,end_characters,1,1,1,1,2023-03-17 13:47:14.165,2023-04-05 13:43:41.365
norway22126,Boolean Expressions,Challenges,JPhoneAge2,1,5,0.2,"0,0,0,0,1",2023-04-05 14:21:23.045,2023-04-05 14:23:36.543
norway22126,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-04-05 14:23:36.604,2023-04-05 14:24:26.706
norway22126,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-04-05 14:24:26.459,2023-04-05 14:25:25.189
norway22126,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-04-05 14:25:25.826,2023-04-05 14:26:03.429
norway22126,Boolean Expressions,Challenges,JRentCar3,1,2,0.5,"0,1",2023-04-05 14:26:07.068,2023-04-05 14:27:31.692
norway22126,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-04-05 14:27:34.237,2023-04-05 14:28:20.429
norway22126,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-04-05 14:28:20.327,2023-04-05 14:28:35.73
norway22126,Boolean Expressions,Challenges,JBooleanDryHot4,1,2,0.5,"0,1",2023-04-05 14:28:35.552,2023-04-05 14:29:49.528
norway22126,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-04-05 14:29:52.294,2023-04-05 14:31:27.593
norway22126,Boolean Expressions,Challenges,JThreeBoolean3,1,2,0.5,"0,1",2023-04-05 14:31:28.329,2023-04-05 14:32:32.667
norway22126,Boolean Expressions,Coding,love6,1,1,1,1,2023-03-17 13:34:00.141,2023-04-05 14:33:54.793
norway22126,Boolean Expressions,Coding,is_special,1,1,1,1,2023-04-05 13:46:48.165,2023-04-05 14:34:29.512
norway22126,Boolean Expressions,Coding,check_start_end_character,1,1,1,1,2023-04-05 14:34:30.166,2023-04-05 14:35:19.902
norway22126,If-Else,Challenges,ifElseOddEven,1,2,0.5,"0,1",2023-04-05 14:36:01.049,2023-04-05 14:37:06.463
norway22126,If-Else,Challenges,JIfElseWages2,1,1,1,1,2023-04-05 14:37:06.816,2023-04-05 15:29:44.474
norway22126,If-Else,Challenges,JIfElseIfGrade2,1,2,0.5,"0,1",2023-04-05 14:45:20.388,2023-04-05 15:31:07.851
norway22126,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-04-05 15:31:08.182,2023-04-05 15:32:49.093
norway22126,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-04-05 15:32:49.028,2023-04-05 15:33:42.851
norway22126,If-Else,Coding,sortaSum,1,7,0.14,"0,0,0,0,0,0,1",2023-03-17 13:47:32.402,2023-03-17 14:01:42.761
norway22126,If-Else,Coding,twoAsOne,1,5,0.2,"0,0,0,0,1",2023-03-17 14:03:51.008,2023-04-05 14:37:53.235
norway22126,If-Else,Coding,greenTicket,1,1,1,1,2023-04-05 15:33:44.511,2023-04-05 15:36:26.316
norway22126,If-Else,Coding,without2,1,1,1,1,2023-04-05 15:36:26.142,2023-04-05 15:38:30.654
norway22126,If-Else,Coding,in1To10,1,1,1,1,2023-04-05 15:38:30.559,2023-04-05 15:39:04.819
norway22126,While Loops,Challenges,JLargestDivisor,1,2,0.5,"0,1",2023-04-05 14:58:38.11,2023-04-05 15:01:07.005
norway22126,While Loops,Challenges,JInput2,1,3,0.33,"0,0,1",2023-04-05 15:01:07.092,2023-04-05 15:06:38.672
norway22126,While Loops,Challenges,JInput3,1,1,1,1,2023-04-03 13:40:41.453,2023-04-05 15:44:56.088
norway22126,While Loops,Challenges,JInput4,1,2,0.5,"0,1",2023-04-05 15:44:55.993,2023-04-05 15:48:50.261
norway22126,While Loops,Challenges,JAdjacentConsecutives,1,2,0.5,"0,1",2023-04-05 15:48:58.358,2023-04-05 15:50:05.882
norway22126,While Loops,Challenges,JAdjacentGreater,1,3,0.33,"0,0,1",2023-04-05 15:50:05.648,2023-04-05 15:54:35.278
norway22126,While Loops,Challenges,JSumDigits,1,2,0.5,"0,1",2023-04-05 15:54:40.8,2023-04-05 15:55:51.508
norway22126,While Loops,Coding,while1_coding,1,2,1,"1,1",2023-04-03 13:39:12.93,2023-04-03 13:39:45.418
norway22126,While Loops,Coding,while2_coding,1,2,1,"1,1",2023-04-03 13:39:47.577,2023-04-03 13:40:25.023
norway22126,While Loops,Coding,while3_coding,1,1,1,1,2023-04-05 15:06:54.13,2023-04-05 17:17:02.506
norway22126,While Loops,Coding,while4_coding,1,1,1,1,2023-04-05 17:17:06.977,2023-04-05 17:19:08.536
norway22126,While Loops,Coding,while5_coding,1,1,1,1,2023-04-05 17:19:18.686,2023-04-05 17:20:31.845
norway22126,For Loops,Challenges,JForOne2,1,2,0.5,"0,1",2023-04-05 15:56:56.466,2023-04-05 15:57:53.045
norway22126,For Loops,Challenges,JForTwo2,1,3,0.33,"0,0,1",2023-04-05 15:57:52.686,2023-04-05 15:58:46.538
norway22126,For Loops,Challenges,JForThree2,1,2,0.5,"0,1",2023-04-05 13:30:37.516,2023-04-05 15:59:20.38
norway22126,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-04-05 15:59:20.984,2023-04-05 16:01:06.46
norway22126,For Loops,Challenges,JWriteSquaresRange,1,3,0.33,"0,0,1",2023-04-05 16:01:05.179,2023-04-05 16:02:07.742
norway22126,For Loops,Coding,for1_coding,1,1,1,1,2023-04-05 16:02:19.362,2023-04-05 16:03:00.844
norway22126,For Loops,Coding,for2_coding,1,1,1,1,2023-04-05 16:03:00.835,2023-04-05 16:03:30.94
norway22126,For Loops,Coding,for3_coding,1,1,1,1,2023-04-05 16:03:31.793,2023-04-05 16:04:10.918
norway22126,For Loops,Coding,for4_coding,1,1,1,1,2023-04-05 16:04:33.724,2023-04-05 16:04:55.679
norway22126,For Loops,Coding,largest_palindrome_product,1,1,1,1,2023-04-05 16:04:58.518,2023-04-05 16:05:33.127
norway22126,Objects and Classes,Challenges,PointTester2,1,6,0.17,"0,0,0,0,0,1",2023-04-05 16:10:59.27,2023-04-05 16:15:30.852
norway22126,Objects and Classes,Challenges,TVTester2,1,2,0.5,"0,1",2023-04-05 16:15:30.815,2023-04-05 16:37:03.395
norway22126,Objects and Classes,Challenges,Transactions2,1,5,0.2,"0,0,0,0,1",2023-04-05 16:37:04.439,2023-04-05 16:40:27.468
norway22126,Objects and Classes,Coding,object_classes_1,1,1,1,1,2023-04-03 13:57:48.246,2023-04-03 13:59:22.412
norway22126,Objects and Classes,Coding,object_classes_2,1,1,1,1,2023-04-03 14:00:25.233,2023-04-03 14:07:11.516
norway22126,Objects and Classes,Coding,object_classes_4,1,1,1,1,2023-04-03 14:02:23.542,2023-04-05 16:41:47.108
norway22126,Nested Loops,Challenges,JStars2,1,2,0.5,"0,1",2023-04-05 14:14:38.833,2023-04-05 14:17:04.561
norway22126,Nested Loops,Challenges,JRepeatedSequence2,1,2,0.5,"0,1",2023-04-05 14:17:11.382,2023-04-05 14:18:49.19
norway22126,Nested Loops,Coding,nested_loops_1,1,1,1,1,2023-04-05 14:18:51.87,2023-04-05 14:20:19.892
norway22126,Nested Loops,Coding,nested_loops_2,1,1,1,1,2023-04-05 14:20:24.927,2023-04-05 14:20:49.002
norway22126,Nested Loops,Coding,symmetrical_array,1,1,1,1,2023-04-05 14:44:01.757,2023-04-05 14:44:50.773
norway22126,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-04-05 14:05:28.166,2023-04-05 14:06:05.415
norway22126,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-04-05 14:06:06.031,2023-04-05 14:10:50.993
norway22126,Arrays,Challenges,JArrayFillUserInput,1,2,0.5,"0,1",2023-04-05 14:10:51.811,2023-04-05 14:12:09.734
norway22126,Arrays,Coding,arrays_1,1,4,0.5,"0,0,1,1",2023-03-17 13:33:45.52,2023-03-17 14:51:52.056
norway22126,Arrays,Coding,arrays_2,1,2,0.5,"0,1",2023-04-03 18:09:08.169,2023-04-03 18:11:12.61
norway22126,Arrays,Coding,arrays_3,1,1,1,1,2023-04-05 14:12:50.378,2023-04-05 14:14:02.854
norway22126,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,2,0.5,"0,1",2023-04-05 14:47:54.929,2023-04-05 14:49:15.309
norway22126,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-04-05 14:49:17.163,2023-04-05 14:49:52.495
norway22126,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,4,0.25,"0,0,0,1",2023-04-05 14:49:52.706,2023-04-05 14:53:43.465
norway22126,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",2023-04-05 14:55:04.102,2023-04-05 14:56:05.315
norway22126,ArrayLists,Challenges,JVocabulary2,1,2,0.5,"0,1",2023-04-05 14:54:10.855,2023-04-05 16:26:16.808
norway22126,Inheritance,Challenges,AnimalTester2,1,3,0.33,"0,0,1",2023-04-05 16:06:14.104,2023-04-05 16:18:30.423
norway22126,Inheritance,Challenges,InheritancePointTester2,1,3,0.33,"0,0,1",2023-04-05 16:18:30.563,2023-04-05 16:21:11.756
norway22126,Inheritance,Coding,inheritance_1,1,5,0.2,"0,0,0,0,1",2023-03-17 14:54:36.283,2023-04-05 14:01:49.365
norway22126,Inheritance,Coding,inheritance_2,1,1,1,1,2023-04-05 17:36:48.2,2023-04-05 17:42:16.529
norway22127,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-03-17 14:39:22.955,#N/A
norway22127,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-17 14:46:09.853,2023-03-17 14:48:02.253
norway22127,Variables and Operations,Coding,second_in_days,1,1,1,1,2023-03-17 14:08:47.461,2023-03-17 14:19:59.792
norway22127,Variables and Operations,Coding,rectangle_perimeter,1,3,0.67,"2000,1,1",2023-03-17 14:11:15.15,2023-03-17 14:18:11.133
norway22127,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,2023-03-17 14:22:22.005,2023-03-17 14:34:37.756
norway22127,Variables and Operations,Coding,percentage_correctness,1,3,0.33,"0,0,1",2023-03-17 14:34:40.611,2023-03-17 14:36:49.521
norway22127,Variables and Operations,Coding,compute_average,1,2,0.5,"0,1",2023-03-17 14:36:49.934,2023-03-17 14:39:21.752
norway22127,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-17 14:52:15.527,2023-03-17 14:57:04.872
norway22127,Strings,Challenges,Initials3,1,1,1,1,2023-03-17 14:57:10.74,2023-03-17 14:58:34.654
norway22127,Strings,Challenges,StringAddition2,1,3,0.33,"0,0,1",2023-03-17 14:58:36.271,2023-03-17 15:09:28.831
norway22127,Strings,Coding,first_half,1,3,0.67,"2000,1,1",2023-04-15 13:35:51.303,2023-04-15 13:39:30.728
norway22127,Strings,Coding,non_start,1,1,1,1,2023-03-25 21:23:54.837,2023-04-15 13:42:00.578
norway22127,Strings,Coding,make_out_word,1,2,0.5,"0,1",2023-04-15 13:42:03.159,2023-04-15 14:02:22.198
norway22127,Strings,Coding,repeat_last_char,1,1,1,1,2023-04-15 14:10:33.658,2023-04-15 14:15:54
norway22127,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-17 18:47:52.481,2023-03-17 18:52:01.386
norway22127,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-17 18:52:03.307,2023-03-17 18:52:56.777
norway22127,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-03-17 18:52:56.849,2023-03-17 18:55:03.367
norway22127,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-17 18:55:02.231,2023-03-17 18:57:28.771
norway22127,Boolean Expressions,Challenges,JRentCar3,1,1,1,1,2023-03-17 18:58:01.018,2023-03-17 18:59:06.168
norway22127,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-03-17 18:59:06.479,2023-03-17 19:01:08.069
norway22127,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-17 19:01:07.099,2023-03-17 19:02:10.298
norway22127,Boolean Expressions,Challenges,JBooleanDryHot4,1,1,1,1,2023-03-17 19:02:11.767,2023-03-17 19:03:48.72
norway22127,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-03-17 19:04:02.029,2023-03-17 19:05:48.861
norway22127,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-17 19:06:10.03,2023-03-17 19:07:41.424
norway22127,Boolean Expressions,Coding,love6,1,1,1,1,2023-03-17 19:11:01.976,2023-03-17 19:14:39.358
