user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,duration
norway22117,Strings,Challenges,StringAddition2,0,3,0.33,"0,0,1",2023-03-18 22:16:31.137,2023-03-18 22:18:09.146,
norway22117,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-18 22:18:11.657,2023-03-18 22:19:20.58,
norway22117,Strings,Challenges,JEscapeChar3,0,2,0.5,"0,1",2023-03-18 22:19:23.74,2023-03-18 22:22:14.529,
norway22117,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-18 22:22:16.765,2023-03-18 22:24:05.31,
norway22117,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-18 22:24:09.867,2023-03-18 22:25:05.796,
norway22117,Strings,Challenges,JCharAt2,-1,1,1,1,2023-03-18 22:24:09.868,2023-03-18 22:25:05.796,
norway22117,Boolean Expressions,Challenges,JRentCar3,0,2,0.5,"0,1",2023-03-19 07:50:49.852,2023-03-19 07:57:01.919,
norway22117,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-19 07:51:39.494,2023-03-19 07:52:50.324,
norway22117,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-19 07:52:57.654,2023-03-19 07:53:26.637,2
norway22117,Boolean Expressions,Challenges,JFailCourse3,0,3,0.33,"0,0,1",2023-03-19 07:53:26.198,2023-03-19 07:54:36.003,
norway22117,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-19 07:55:12.616,2023-03-19 07:56:02.608,4
norway22117,Boolean Expressions,Challenges,JBooleanDryHot2,0,2,0.5,"0,1",2023-03-19 07:57:01.834,2023-03-19 07:57:45.199,4
norway22117,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-19 07:57:45.016,2023-03-19 07:58:01.335,1
norway22117,Boolean Expressions,Challenges,JBooleanDryHot4,0,4,0.25,"0,0,0,1",2023-03-19 07:58:01.491,2023-03-19 08:01:08.426,
norway22117,Boolean Expressions,Challenges,JThreeBoolean2,0,3,0.33,"0,0,1",2023-03-19 08:01:10.843,2023-03-19 08:02:02.982,
norway22117,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-19 08:02:04.925,2023-03-19 08:02:46.14,4
norway22117,Boolean Expressions,Challenges,JThreeBoolean3,-1,1,1,1,2023-03-19 08:02:04.926,2023-03-19 08:02:46.15,4
norway22117,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-19 08:56:53.036,2023-03-19 08:58:51.519,
norway22117,If-Else,Challenges,JNestedIfTemperature2,0,3,0.33,"0,0,1",2023-03-19 08:58:51.776,2023-03-19 09:03:13.34,
norway22117,If-Else,Challenges,JIfElseWages2,0,3,0.33,"0,0,1",2023-03-19 08:58:56.531,2023-03-19 09:00:38.275,
norway22117,If-Else,Challenges,JIfElseIfGrade2,0,2,0.5,"0,1",2023-03-19 09:00:38.973,2023-03-19 09:02:18.718,
norway22117,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-19 09:03:14.833,2023-03-19 09:03:49.865,3
norway22117,If-Else,Challenges,JNestedIfMaxOfThree,-1,1,1,1,2023-03-19 09:03:14.834,2023-03-19 09:03:49.866,3
norway22117,While Loops,Challenges,JLargestDivisor,0,4,0.25,"0,0,0,1",2023-03-19 09:34:50.016,2023-03-19 09:37:39.915,
norway22117,While Loops,Challenges,JInput2,0,2,0.5,"0,1",2023-03-19 09:37:43.507,2023-03-19 09:38:52.252,
norway22117,While Loops,Challenges,JInput3,0,6,0.17,"0,0,0,0,0,1",2023-03-19 09:38:53.35,2023-03-19 09:40:19.477,
norway22117,While Loops,Challenges,JInput4,0,6,0.17,"0,0,0,0,0,1",2023-03-19 09:40:21.573,2023-03-19 09:42:27.237,
norway22117,While Loops,Challenges,JInput4,-1,6,0.17,"0,0,0,0,0,1",2023-03-19 09:40:21.574,2023-03-19 09:42:27.237,
norway22117,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-19 09:57:57.805,2023-03-19 09:59:36.998,
norway22117,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-19 09:59:37.697,2023-03-19 10:00:04.078,2
norway22117,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-19 10:00:14.842,2023-03-19 10:01:01.632,4
norway22117,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-19 10:01:01.96,2023-03-19 10:02:08.008,
norway22117,For Loops,Challenges,JWriteSquaresRange,0,4,0.25,"0,0,0,1",2023-03-19 10:02:16.755,2023-03-19 10:04:12.839,
norway22117,For Loops,Challenges,JWriteSquaresRange,-1,4,0.25,"0,0,0,1",2023-03-19 10:02:16.756,2023-03-19 10:04:12.840,
norway22117,Nested Loops,Challenges,JStars2,0,5,0.2,"0,0,0,0,1",2023-03-19 10:23:45.889,2023-03-19 10:25:44.815,
norway22117,Nested Loops,Challenges,JRepeatedSequence2,0,3,0.33,"0,0,1",2023-03-19 10:25:46.335,2023-03-19 10:27:56.238,
norway22117,Nested Loops,Challenges,JRepeatedSequence2,-1,3,0.33,"0,0,1",2023-03-19 10:25:46.336,2023-03-19 10:27:56.238,
norway22117,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-03-19 10:41:44.344,2023-03-19 10:42:21.963,3
norway22117,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-03-19 10:42:22.468,2023-03-19 10:42:49.117,2
norway22117,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-19 10:42:51.941,2023-03-19 10:43:44.472,
norway22117,Arrays,Challenges,JArraySwapAdjacentElements,0,2,0.5,"0,1",2023-03-19 10:43:45.91,2023-03-19 10:45:42.424,
norway22117,Arrays,Challenges,JAverageArrayElements,1,1,1,1,2023-03-19 10:45:43.042,2023-03-19 10:46:58.202,
norway22117,Arrays,Challenges,JArrayMin,0,2,0.5,"0,1",2023-03-19 10:46:58.92,2023-03-19 10:47:46.181,4
norway22117,Arrays,Challenges,JTemperatureListDaysAboveThreshold,0,4,0.25,"0,0,0,1",2023-03-19 10:47:53.448,2023-03-19 10:50:11.061,
norway22117,Arrays,Challenges,JArrayRotateLeftTwice,0,4,0.25,"0,0,0,1",2023-03-19 10:50:13.491,2023-03-19 10:52:29.422,
norway22117,Arrays,Challenges,JArrayRotateRight,0,2,0.5,"0,1",2023-03-19 10:52:30.548,2023-03-19 10:53:38.427,
norway22117,Arrays,Challenges,JArrayRotateRightTwice,0,2,0.5,"0,1",2023-03-19 10:53:41.692,2023-03-19 10:54:07.586,2
norway22136,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-19 10:53:57.137,2023-03-19 10:55:46.296,
norway22117,Arrays,Challenges,JSearchArrayTotalCounts,1,1,1,1,2023-03-19 10:54:08.401,2023-03-19 10:55:43.452,
norway22117,Arrays,Challenges,JSearchArrayCountsEach,0,2,0.5,"0,1",2023-03-19 10:55:44.299,2023-03-19 10:57:11.089,
norway22117,Arrays,Challenges,JSearchArrayCountsEach,-1,2,0.5,"0,1",2023-03-19 10:55:44.300,2023-03-19 10:57:11.090,
norway22136,If-Else,Challenges,ifElseOddEven,0,3,0.33,"0,0,1",2023-03-19 10:55:57.143,2023-03-19 10:58:01.985,
norway22136,If-Else,Challenges,JIfElseWages2,0,5,0.2,"0,0,0,0,1",2023-03-19 10:58:08.472,2023-03-19 11:05:51.309,
norway22136,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-19 11:06:00.412,2023-03-19 11:12:18.646,
norway22136,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-03-19 11:12:23.861,2023-03-19 11:14:40.352,
norway22136,If-Else,Challenges,JNestedIfTemperature2,-1,1,1,1,2023-03-19 11:12:23.862,2023-03-19 11:14:40.352,
norway22130,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-19 11:43:17.168,2023-03-21 21:13:55.082,
norway22130,While Loops,Challenges,JSumDigits,1,1,1,1,2023-03-19 11:48:39.267,2023-03-19 11:50:42.238,
norway22127,While Loops,Challenges,JAverageEvenNums,1,1,1,1,2023-03-19 11:49:12.014,2023-03-19 11:50:27.117,
norway22127,While Loops,Challenges,JAverageDouble,1,1,1,1,2023-03-19 11:50:26.385,2023-03-19 11:52:31.113,
norway22127,While Loops,Challenges,JAdjacentConsecutives,1,1,1,1,2023-03-19 11:52:33.328,2023-03-19 11:54:22.703,
norway22130,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-19 11:54:28.082,2023-03-19 11:57:33.443,
norway22130,Variables and Operations,Challenges,VendingMachine2,-1,1,1,1,2023-03-19 11:54:28.083,2023-03-19 11:57:33.443,
norway22127,While Loops,Challenges,JAdjacentGreater,0,2,0.5,"0,1",2023-03-19 11:54:28.149,2023-03-19 11:58:39.422,
norway22130,While Loops,Challenges,JAverageDouble,1,1,1,1,2023-03-19 11:58:48.711,2023-03-22 14:57:33.579,
norway22130,While Loops,Challenges,JLargestDivisor,1,1,1,1,2023-03-19 11:58:54.804,2023-03-19 12:01:26.56,
norway22130,While Loops,Challenges,JReverseNumber,1,1,1,1,2023-03-19 12:01:39.631,2023-03-19 12:03:21.282,
norway22127,While Loops,Challenges,JSumDigits,1,1,1,1,2023-03-19 12:01:40.553,2023-03-19 12:03:33.126,
norway22117,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,0,2,0.5,"0,1",2023-03-19 12:03:49.851,2023-03-19 12:04:40.447,
norway22127,While Loops,Challenges,JReverseNumber,1,1,1,1,2023-03-19 12:03:54.599,2023-03-19 12:05:01.026,
norway22117,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 12:04:41.749,2023-03-19 12:05:06.467,2
norway22127,While Loops,Challenges,JWinPercentageInput,0,4,0.25,"0,0,0,1",2023-03-19 12:05:02.536,2023-03-19 12:08:07.367,
norway22127,While Loops,Challenges,JWinPercentageInput,-1,4,0.25,"0,0,0,1",2023-03-19 12:05:02.537,2023-03-19 12:08:07.367,
norway22117,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-19 12:05:06.985,2023-03-19 12:07:36.471,
norway22117,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,0,5,0.2,"0,0,0,0,1",2023-03-19 12:07:37.37,2023-03-19 12:12:23.598,
norway22117,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,0,3,0.33,"0,0,1",2023-03-19 12:12:23.783,2023-03-19 12:14:46.574,
norway22117,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,-1,3,0.33,"0,0,1",2023-03-19 12:12:23.784,2023-03-19 12:14:46.574,
norway22130,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-19 12:22:27.396,2023-03-19 12:24:29.837,
norway22130,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 12:24:31.599,2023-03-19 12:25:18.2,4
norway22130,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,0,3,0.33,"0,0,1",2023-03-19 12:25:21.947,2023-03-19 12:32:17.882,
norway22130,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,0,4,0.25,"0,0,0,1",2023-03-19 12:25:55.344,2023-03-19 12:28:45.535,
norway22130,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,0,3,0.33,"0,0,1",2023-03-19 12:28:46.054,2023-03-19 12:30:52.442,
norway22130,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,-1,3,0.33,"0,0,1",2023-03-19 12:28:46.055,2023-03-19 12:30:52.442,
norway22130,ArrayLists,Challenges,JVocabulary2,0,2,0.5,"0,1",2023-03-19 12:36:04.045,2023-03-19 12:38:14.422,
norway22130,ArrayLists,Challenges,JVocabulary2,-1,2,0.5,"0,1",2023-03-19 12:36:04.046,2023-03-19 12:38:14.422,
norway22117,Exception handling,Challenges,JCheckAge2,1,1,1,1,2023-03-19 13:05:50.452,2023-03-19 13:08:16.966,
norway22117,Exception handling,Challenges,JCheckProductCode2,0,7,0.14,"0,0,0,0,0,0,1",2023-03-19 13:08:19.364,2023-03-19 13:11:25.495,
norway22117,Exception handling,Challenges,JCheckProductCode2,-1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 13:08:19.365,2023-03-19 13:11:25.496,
norway22117,File processing,Challenges,JWorkHours2,0,4,0.25,"0,0,0,1",2023-03-19 13:13:42.33,2023-03-19 13:15:12.389,
norway22117,File processing,Challenges,JInputStat2,1,1,1,1,2023-03-19 13:15:13.472,2023-03-19 13:16:02.394,4
norway22117,File processing,Challenges,JInputStat2,-1,1,1,1,2023-03-19 13:15:13.473,2023-03-19 13:16:02.395,4
norway22117,ArrayLists,Challenges,JVocabulary2,0,4,0.25,"0,0,0,1",2023-03-19 13:27:15.089,2023-03-19 13:29:10.38,
norway22117,ArrayLists,Challenges,JVocabulary2,-1,4,0.25,"0,0,0,1",2023-03-19 13:27:15.090,2023-03-19 13:29:10.39,
norway22136,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-19 13:55:07.304,2023-03-19 13:55:38.677,3
norway22136,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-19 13:55:43.78,2023-03-19 13:56:33.504,4
norway22117,Inheritance,Challenges,AnimalTester2,0,3,0.33,"0,0,1",2023-03-19 13:56:00.078,2023-03-19 14:00:58.06,
norway22136,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-19 13:56:34.609,2023-03-19 13:57:19.225,4
norway22136,For Loops,Challenges,JForThree2,-1,1,1,1,2023-03-19 13:56:34.610,2023-03-19 13:57:19.225,4
norway22127,Objects and Classes,Challenges,PointTester2,0,2,0.5,"0,1",2023-03-19 13:59:02.935,2023-03-19 14:01:24.895,
norway22117,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-03-19 14:01:05.757,2023-03-19 14:04:15.414,
norway22117,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-03-19 14:01:05.757,2023-03-19 14:04:15.414,
norway22117,Inheritance,Challenges,InheritancePointTester2,-1,1,1,1,2023-03-19 14:01:05.758,2023-03-19 14:04:15.414,
norway22127,Objects and Classes,Challenges,TVTester2,1,1,1,1,2023-03-19 14:51:58.046,2023-03-19 14:54:13.459,
norway22127,Objects and Classes,Challenges,Transactions2,1,1,1,1,2023-03-19 14:54:15.816,2023-03-19 14:56:23.713,
norway22127,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-19 14:56:21.941,2023-03-19 14:59:05.536,
norway22127,Objects and Classes,Challenges,LoanTester2,-1,1,1,1,2023-03-19 14:56:21.942,2023-03-19 14:59:05.536,
norway22140,Variables and Operations,Challenges,JDecInc2,0,4,0.25,"0,0,0,1",2023-03-19 19:06:36.204,2023-03-19 19:50:58.996,
norway22139,Variables and Operations,Challenges,JDecInc2,0,5,0.2,"0,0,0,0,1",2023-03-19 19:10:08.136,2023-03-19 19:10:42.83,3
norway22140,Objects and Classes,Challenges,PointTester2,0,6,0.17,"0,0,0,0,0,1",2023-03-19 19:10:34.56,2023-03-19 19:12:33.143,
norway22139,Variables and Operations,Challenges,PythagoreanTheorem2,0,3,0.33,"0,0,1",2023-03-19 19:10:44.432,2023-03-19 19:11:06.192,2
norway22139,Variables and Operations,Challenges,BmiCalculator2,0,5,0.2,"0,0,0,0,1",2023-03-19 19:11:07.48,2023-03-19 19:12:26.457,
norway22140,Objects and Classes,Challenges,TVTester2,0,4,0.25,"0,0,0,1",2023-03-19 19:11:49.056,2023-03-19 19:14:18.382,
norway22139,Variables and Operations,Challenges,JDecInc3,0,5,0.2,"0,0,0,0,1",2023-03-19 19:12:27.915,2023-03-19 19:13:22.823,
norway22139,Variables and Operations,Challenges,FahrenheitToCelsius,0,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:13:26.67,2023-03-19 19:14:46.681,
norway22139,Variables and Operations,Challenges,FahrenheitToCelsius,-1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:13:26.68,2023-03-19 19:14:46.681,
norway22140,Objects and Classes,Challenges,Transactions2,0,2,0.5,"0,1",2023-03-19 19:14:16.174,2023-03-19 19:14:41.596,2
norway22140,Objects and Classes,Challenges,LoanTester2,0,4,0.25,"0,0,0,1",2023-03-19 19:14:41.355,2023-03-19 19:15:19.6,3
norway22140,Objects and Classes,Challenges,LoanTester2,-1,4,0.25,"0,0,0,1",2023-03-19 19:14:41.356,2023-03-19 19:15:19.6,3
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,0,3,0.33,"0,0,1",2023-03-19 19:15:36.699,2023-03-19 19:15:50.915,1
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 19:15:49.89,2023-03-19 19:15:56.865,0
norway22140,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,0,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-19 19:15:56.895,2023-03-19 19:17:09.535,
norway22139,Strings,Challenges,Initials2,1,1,1,1,2023-03-19 19:21:19.029,2023-03-19 19:21:34.589,1
norway22139,Strings,Challenges,JCharAt2,0,5,0.2,"0,0,0,0,1",2023-03-19 19:21:47.138,2023-03-19 19:22:12.519,2
norway22139,Strings,Challenges,JStringEqual2,0,4,0.25,"0,0,0,1",2023-03-19 19:22:13.585,2023-03-19 19:22:43.171,2
norway22139,Strings,Challenges,JStringEqual2,-1,4,0.25,"0,0,0,1",2023-03-19 19:22:13.586,2023-03-19 19:22:43.171,2
norway22140,Strings,Challenges,Initials2,0,3,0.33,"0,0,1",2023-03-19 19:22:23.857,2023-03-19 19:22:49.669,2
norway22140,Strings,Challenges,Initials3,0,3,0.33,"0,0,1",2023-03-19 19:22:54.04,2023-03-19 19:23:11.312,1
norway22140,Strings,Challenges,StringAddition2,0,4,0.25,"0,0,0,1",2023-03-19 19:23:11.182,2023-03-19 19:23:45.815,3
norway22140,Strings,Challenges,JEscapeChar2,0,2,0.5,"0,1",2023-03-19 19:23:46.008,2023-03-19 19:23:59.573,1
norway22140,Strings,Challenges,JEscapeChar3,0,4,0.25,"0,0,0,1",2023-03-19 19:24:03.783,2023-03-19 19:24:20.773,1
norway22140,Strings,Challenges,JStringEqual2,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-19 19:24:20.649,2023-03-19 19:25:08.449,4
norway22140,Strings,Challenges,JCharAt2,0,4,0.25,"0,0,0,1",2023-03-19 19:25:08.489,2023-03-19 19:25:26.388,1
norway22140,Strings,Challenges,JCharAt2,-1,4,0.25,"0,0,0,1",2023-03-19 19:25:08.490,2023-03-19 19:25:26.388,1
norway22140,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,0,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-19 19:42:34.731,2023-03-19 19:43:40.817,
norway22140,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,0,4,0.25,"0,0,0,1",2023-03-19 19:43:40.477,2023-03-19 19:44:18.026,3
norway22140,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,-1,4,0.25,"0,0,0,1",2023-03-19 19:43:40.478,2023-03-19 19:44:18.026,3
norway22140,ArrayLists,Challenges,JVocabulary2,0,6,0.17,"0,0,0,0,0,1",2023-03-19 19:44:38.203,2023-03-19 19:45:51.433,
norway22140,ArrayLists,Challenges,JVocabulary2,-1,6,0.17,"0,0,0,0,0,1",2023-03-19 19:44:38.204,2023-03-19 19:45:51.433,
norway22140,Inheritance,Challenges,AnimalTester2,0,4,0.25,"0,0,0,1",2023-03-19 19:46:29.889,2023-03-19 19:47:36.573,
norway22140,Inheritance,Challenges,InheritancePointTester2,0,5,0.2,"0,0,0,0,1",2023-03-19 19:47:35.833,2023-03-19 19:47:59.635,2
norway22140,Inheritance,Challenges,InheritancePointTester2,-1,5,0.2,"0,0,0,0,1",2023-03-19 19:47:35.834,2023-03-19 19:47:59.635,2
norway22139,ArrayLists,Challenges,JVocabulary2,0,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:48:36.952,2023-03-19 19:50:34.955,
norway22139,ArrayLists,Challenges,JVocabulary2,-1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:48:36.953,2023-03-19 19:50:34.955,
norway22140,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-19 19:50:59.348,2023-03-19 19:51:06.672,0
norway22140,Variables and Operations,Challenges,FahrenheitToCelsius,0,4,0.25,"0,0,0,1",2023-03-19 19:51:06.813,2023-03-19 19:51:25.753,1
norway22140,Variables and Operations,Challenges,DisplayTime2,0,6,0.17,"0,0,0,0,0,1",2023-03-19 19:51:25.374,#N/A,
norway22140,Variables and Operations,Challenges,VendingMachine2,0,3,0.33,"0,0,1",2023-03-19 19:51:59.803,2023-03-19 19:52:17.874,1
norway22140,Variables and Operations,Challenges,BmiCalculator2,0,8,0.12,"0,0,0,0,0,0,0,1",2023-03-19 19:52:18.733,2023-03-19 19:53:01.088,4
norway22140,Variables and Operations,Challenges,PythagoreanTheorem2,0,5,0.2,"0,0,0,0,1",2023-03-19 19:52:58.755,2023-03-19 19:53:26.39,2
norway22140,Variables and Operations,Challenges,PythagoreanTheorem2,-1,5,0.2,"0,0,0,0,1",2023-03-19 19:52:58.756,2023-03-19 19:53:26.39,2
norway22139,While Loops,Challenges,JInput3,0,5,0.2,"0,0,0,0,1",2023-03-19 22:27:03.051,2023-03-19 22:27:29.28,2
norway22139,While Loops,Challenges,JInput3,-1,5,0.2,"0,0,0,0,1",2023-03-19 22:27:03.052,2023-03-19 22:27:29.28,2
norway22121,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-20 02:11:53.43,2023-03-20 02:13:58.594,
norway22121,If-Else,Challenges,JIfElseWages2,0,2,0.5,"0,1",2023-03-20 02:13:59.549,2023-03-20 02:22:40.79,
norway22121,If-Else,Challenges,JNestedIfMaxOfThree,0,2,0.5,"0,1",2023-03-20 02:25:08.361,2023-03-20 02:26:56.482,
norway22121,If-Else,Challenges,JNestedIfMaxOfThree,-1,2,0.5,"0,1",2023-03-20 02:25:08.362,2023-03-20 02:26:56.482,
norway22121,Boolean Expressions,Challenges,JPhoneAge2,0,5,0.2,"0,0,0,0,1",2023-03-20 02:27:04.063,2023-03-20 02:29:52.032,
norway22121,Boolean Expressions,Challenges,JPhoneAge2,-1,5,0.2,"0,0,0,0,1",2023-03-20 02:27:04.064,2023-03-20 02:29:52.032,
norway22121,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,0,5,0.2,"0,0,0,0,1",2023-03-20 03:28:41.076,2023-03-20 03:30:12.428,
norway22121,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-20 03:35:12.023,2023-03-20 03:37:42.473,
norway22121,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,0,2,0.5,"0,1",2023-03-20 03:37:43.218,2023-03-20 03:46:14.636,
norway22121,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,-1,2,0.5,"0,1",2023-03-20 03:37:43.219,2023-03-20 03:46:14.636,
norway22120,Variables and Operations,Challenges,FahrenheitToCelsius,0,3,0.33,"0,0,1",2023-03-20 10:32:12.315,2023-03-20 10:33:24.794,
norway22120,Variables and Operations,Challenges,DisplayTime2,0,4,0.25,"0,0,0,1",2023-03-20 10:33:31.333,2023-03-20 10:37:40.56,
norway22120,Variables and Operations,Challenges,VendingMachine2,0,4,0.25,"0,0,0,1",2023-03-20 10:37:41.961,2023-03-20 10:41:13.154,
norway22120,Variables and Operations,Challenges,VendingMachine2,-1,4,0.25,"0,0,0,1",2023-03-20 10:37:41.962,2023-03-20 10:41:13.154,
norway22120,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-20 10:41:56.521,2023-03-20 10:42:15.737,1
norway22120,Boolean Expressions,Challenges,JThreeBoolean2,1,1,1,1,2023-03-20 10:42:19.979,2023-03-20 10:42:38.194,1
norway22120,Boolean Expressions,Challenges,JThreeBoolean2,-1,1,1,1,2023-03-20 10:42:19.980,2023-03-20 10:42:38.194,1
norway22159,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-20 10:53:10.811,2023-03-20 10:58:31.566,
norway22120,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-20 10:56:29.061,2023-03-20 10:56:44.005,1
norway22120,If-Else,Challenges,JNestedIfTemperature2,0,3,0.33,"0,0,1",2023-03-20 10:56:44.374,2023-03-20 10:57:19.525,3
norway22159,For Loops,Challenges,JForOne2,0,2,0.5,"0,1",2023-03-20 10:56:49.984,2023-03-20 10:58:02.24,
norway22120,If-Else,Challenges,JIfElseIfGrade2,0,3,0.33,"0,0,1",2023-03-20 10:57:18.521,2023-03-20 10:58:39.586,
norway22120,If-Else,Challenges,JIfElseIfGrade2,-1,3,0.33,"0,0,1",2023-03-20 10:57:18.522,2023-03-20 10:58:39.586,
norway22159,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-20 10:58:32.938,2023-03-20 10:58:47.097,1
norway22159,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-20 10:58:47.513,2023-03-20 11:00:15.485,
norway22159,For Loops,Challenges,JWriteSquaresRange,0,2,0.5,"0,1",2023-03-20 11:00:19.616,2023-03-20 11:01:02.648,4
norway22159,For Loops,Challenges,JWriteSquaresRange,-1,2,0.5,"0,1",2023-03-20 11:00:19.617,2023-03-20 11:01:02.648,4
norway22145,Variables and Operations,Challenges,JDecInc2,0,2,0.5,"0,1",2023-03-20 11:13:31.986,2023-03-20 11:15:11.743,
norway22145,Variables and Operations,Challenges,JDecInc3,1,1,1,1,2023-03-20 11:15:12.204,2023-03-20 11:15:35.205,2
norway22145,Variables and Operations,Challenges,FahrenheitToCelsius,0,2,0.5,"0,1",2023-03-20 11:15:35.365,2023-03-20 11:16:19.583,4
norway22145,Variables and Operations,Challenges,DisplayTime2,0,3,0.33,"0,0,1",2023-03-20 11:16:19.7,2023-03-20 11:17:19.196,
norway22145,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-20 11:17:18.899,2023-03-24 10:17:42.873,
norway22145,Variables and Operations,Challenges,BmiCalculator2,0,3,0.33,"0,0,1",2023-03-20 11:17:37.534,2023-03-24 10:16:14.605,
norway22145,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-03-20 11:18:06,2023-03-24 10:14:33.284,
norway22145,Variables and Operations,Challenges,PythagoreanTheorem2,-1,1,1,1,2023-03-20 11:18:07,2023-03-24 10:14:33.284,
norway22145,Strings,Challenges,Initials2,1,1,1,1,2023-03-20 11:48:06.635,2023-03-20 11:49:00.239,
norway22145,Strings,Challenges,Initials3,0,2,0.5,"0,1",2023-03-20 11:49:00.279,2023-03-20 11:49:43.708,4
norway22145,Strings,Challenges,StringAddition2,1,1,1,1,2023-03-20 11:49:43.899,2023-03-20 11:50:17.486,3
norway22145,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-20 11:50:15.842,2023-03-20 11:50:46.846,3
norway22145,Strings,Challenges,JEscapeChar3,0,4,0.25,"0,0,0,1",2023-03-20 11:50:46.976,2023-03-20 11:52:55.64,
norway22142,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-03-20 11:52:06.525,2023-03-20 11:54:19.355,
norway22145,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-20 11:52:57.759,2023-03-20 11:53:24.015,2
norway22145,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-20 11:53:22.945,2023-03-20 11:53:55.541,3
